1.970340013504028320e+00
5.351362228393554688e-01
4.929742813110351562e-01
5.004022121429443359e-01
4.934160709381103516e-01
4.908239841461181641e-01
5.011804103851318359e-01
5.612196922302246094e-01
4.839282035827636719e-01
5.303909778594970703e-01
4.383180141448974609e-01
5.183033943176269531e-01
4.816145896911621094e-01
5.046250820159912109e-01
4.324395656585693359e-01
5.425887107849121094e-01
4.759593009948730469e-01
5.245280265808105469e-01
4.865653514862060547e-01
4.684431552886962891e-01
4.674515724182128906e-01
5.283100605010986328e-01
5.402891635894775391e-01
5.277540683746337891e-01
4.876072406768798828e-01
4.987459182739257812e-01
4.811251163482666016e-01
5.238928794860839844e-01
4.715726375579833984e-01
3.048256635665893555e+00
4.088828563690185547e-01
4.030132293701171875e-01
3.990898132324218750e-01
3.517258167266845703e-01
3.870720863342285156e-01
3.936560153961181641e-01
3.716874122619628906e-01
3.619551658630371094e-01
3.269789218902587891e-01
3.903193473815917969e-01
3.649449348449707031e-01
3.587236404418945312e-01
3.259873390197753906e-01
3.636860847473144531e-01
3.790802955627441406e-01
3.724057674407958984e-01
3.694100379943847656e-01
3.588838577270507812e-01
3.705575466156005859e-01
3.786768913269042969e-01
3.730645179748535156e-01
3.712232112884521484e-01
3.966345787048339844e-01
3.639483451843261719e-01
3.579940795898437500e-01
3.723707199096679688e-01
3.640902042388916016e-01
3.468112945556640625e-01
3.714334964752197266e-01
2.855815649032592773e+00
3.734958171844482422e-01
3.642911911010742188e-01
3.171012401580810547e-01
3.603198528289794922e-01
3.814284801483154297e-01
3.661346435546875000e-01
3.988428115844726562e-01
3.651323318481445312e-01
3.669092655181884766e-01
3.352601528167724609e-01
3.775739669799804688e-01
3.692080974578857422e-01
3.636789321899414062e-01
4.077975749969482422e-01
3.640048503875732422e-01
3.283824920654296875e-01
3.721261024475097656e-01
3.568637371063232422e-01
3.257811069488525391e-01
3.585739135742187500e-01
3.693854808807373047e-01
3.179428577423095703e-01
3.530719280242919922e-01
3.607234954833984375e-01
3.757252693176269531e-01
3.347961902618408203e-01
3.607833385467529297e-01
3.598709106445312500e-01
2.844122171401977539e+00
2.859057903289794922e+00
3.326697349548339844e-01
3.174252510070800781e-01
3.201439380645751953e-01
3.170726299285888672e-01
3.233604431152343750e-01
3.288724422454833984e-01
3.140561580657958984e-01
3.244514465332031250e-01
3.156514167785644531e-01
3.130342960357666016e-01
3.176424503326416016e-01
3.211524486541748047e-01
3.235640525817871094e-01
3.181648254394531250e-01
3.287315368652343750e-01
3.118877410888671875e-01
3.188214302062988281e-01
3.231570720672607422e-01
3.186669349670410156e-01
3.152306079864501953e-01
3.305437564849853516e-01
3.133146762847900391e-01
3.205807209014892578e-01
3.292629718780517578e-01
3.208019733428955078e-01
3.210306167602539062e-01
3.216571807861328125e-01
3.230633735656738281e-01
3.194637298583984375e-01
2.865704774856567383e+00
3.121366500854492188e-01
3.171675205230712891e-01
3.195180892944335938e-01
3.236982822418212891e-01
3.205797672271728516e-01
3.180344104766845703e-01
3.150825500488281250e-01
3.076868057250976562e-01
3.111550807952880859e-01
3.182721138000488281e-01
3.193295001983642578e-01
3.132824897766113281e-01
3.292088508605957031e-01
